ID,Category,Subcategory,Organization Name,Phone,Email,Address,City,State,Zip,Website,Keywords,Description,Source
be625dae-18c6-433b-8d62-6e03b8331baf,Government Services,Specialized Information and Referral,AGING AND DISABILITY RESOURCE CENTER (ADRC) OF TARRANT COUNTY | AGING DISABILITY RESOURCE CENTER OF TARRANT COUNTY | COMMUNITY CARE OPTIONS FOR NON-MEDICAID NURSING HOME RESIDENTS,"855-937-2372 
							Main line",tarrantcountyadrc@gmail.com,1300 Circle Dr,Fort Worth,TX,76119,http://www.tarrantcountyadrc.org/long-term-care,"Government Services,  Specialized Information and Referral","Assists in finding resources needed to successfully return to community living. Provides information on in-home programs, community-based services and supports, and funding sources. NOTE: This agency is not the Texas Health and Human Services (HHSC) office. All services previously provided under DADS were moved to HHSC in 2017. This agency does not handle applications for HHSC, nor does it have information on any cases for services provided through HHSC.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=AgingandDisabilityResourceCenterADRCofTarrantCountyAgingDisabilityResourceCenterofTarrantCountyCommunityCareOptionsforNonMedicaidNursingHomeResidents_1208_19_0
e18f010b-caf6-4b66-ac4e-5e4b8a04d04e,Government Services,Specialized Information and Referral,AGING AND DISABILITY RESOURCE CENTER (ADRC) OF TARRANT COUNTY | AGING DISABILITY RESOURCE CENTER OF TARRANT COUNTY | TRANSPORTATION NAVIGATION INFORMATION,"888-730-2372 
							Main",tarrantcountyadrc@gmail.com,1300 Circle Dr,Fort Worth,TX,76119,http://www.tarrantcountyadrc.org/,"Government Services,  Specialized Information and Referral","Provides information on transportation services available throughout Tarrant County.
Note: This is not a transportation service and does not pick anyone up.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=AgingandDisabilityResourceCenterADRCofTarrantCountyAgingDisabilityResourceCenterofTarrantCountyTransportationNavigationInformation_1208_19_0
b7e274a4-0bb6-4f50-9c17-91ad9871c7e4,Government Services,Specialized Information and Referral,AGING AND DISABILITY RESOURCE CENTER (ADRC) OF TARRANT COUNTY | AGING DISABILITY RESOURCE CENTER OF TARRANT COUNTY | VETERAN SERVICE NAVIGATION,"855-937-2372 
							Main line",Mina.McWhorter@unitedwaytarrant.org,1300 Circle Dr,Fort Worth,TX,76119,http://www.tarrantcountyadrc.org/veterans,"Government Services,  Specialized Information and Referral","Assists all veterans, their spouses and dependents, with navigating veteran services and provides case management for goal setting, assessing employment, and education skills.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=AgingandDisabilityResourceCenterADRCofTarrantCountyAgingDisabilityResourceCenterofTarrantCountyVeteranServiceNavigation_1208_19_0
eebe6c60-2fd0-427f-8271-b4bd014612ea,Government Services,Specialized Information and Referral,"ACH CHILD AND FAMILY SERVICES | WICHITA CAMPUS | ASSESSMENT, INTERVENTION AND REFERRAL SERVICES (AIRS)",1-888-296-8099,help@achservices.org,3712 Wichita St,Fort Worth,TX,76119,http://achservices.org/en/programs/,"Government Services,  Specialized Information and Referral","Provides 24-hour crisis call response, centralized assessment and intake department for ACH programs, and referrals to services in the community.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=ACHChildandFamilyServicesWichitaCampusAssessmentInterventionandReferralServicesAIRS_1208_19_0
2dad0ad7-d930-44ee-a25c-037d9bee7c06,Government Services,Specialized Information and Referral,FORT WORTH PREGNANCY CENTER (FWPC) | MAIN OFFICE | PREGNANCY SERVICES,"817-924-9110 
							Main Phone",options@fwpc.org,3221 Cleburne Rd,Fort Worth,TX,76110,http://fwpc.org/services/,"Government Services,  Specialized Information and Referral","Provides pregnancy testing, parenting classes for new parents and community referrals. NOTE: Ultrasounds are not provided for gender verification and are not available until after the initial consultation appointment has been established. Note: This agency does not offer abortion services. This agency does not refer for abortion services.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=FortWorthPregnancyCenterFWPCMainOfficePregnancyServices_1208_19_0
e6a657b1-5c04-457f-8566-ead0a9617e1a,Government Services,Specialized Information and Referral,MHMR OF TARRANT COUNTY | MAIN OFFICE | LOSS TEAM (LOCAL OUTREACH TO SUICIDE SURVIVORS TEAM),"682-263-5677 
							Main Phone",,3840 Hulen St,Fort Worth,TX,76107,http://www.mhmrtarrant.org/Mental-Health-Services/loss,"Government Services,  Specialized Information and Referral",Provides support and resources to individuals impacted by the suicide of a loved one.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MHMRofTarrantCountyMainOfficeLOSSTeamLocalOutreachtoSuicideSurvivorsTeam_1208_19_0
4ba70094-169c-4214-95f8-046e1c23b6b5,Government Services,Specialized Information and Referral,"REACH (REHABILITATION, EDUCATION, AND ADVOCACY FOR CITIZENS WITH HANDICAPS) | DALLAS OFFICE | DISABILITY ADVOCACY AND CONSULTATION - DALLAS","214-630-4796 
							Main Phone",reachftw@reachcils.org,8625 King George Drive,Dallas,TX,75235,http://www.reachcils.org/,"Government Services,  Specialized Information and Referral","Provides information and referral, individual and systems advocacy, independent living skills training, adjustment to disability training, and assist organizations that are in the process of implementing the Americans With Disabilities Act (ADA).",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=REACHRehabilitationEducationandAdvocacyforCitizenswithHandicapsDallasOfficeDisabilityAdvocacyandConsultationDallas_1208_19_0
6b3a70d3-9aa1-44be-9a28-77e7720baf3a,Government Services,Specialized Information and Referral,"REACH (REHABILITATION, EDUCATION, AND ADVOCACY FOR CITIZENS WITH HANDICAPS) | DENTON OFFICE | DISABILITY ADVOCACY AND CONSULTATION - DENTON","940-383-1062 
							Main Phone",reachftw@reachcils.org,405 South Elm Street,Denton,TX,76201,http://www.reachcils.org/,"Government Services,  Specialized Information and Referral","Provides information and referral, individual and systems advocacy, independent living skills training, adjustment to disability training, and assist organizations that are in the process of implementing the Americans With Disabilities Act (ADA).",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=REACHRehabilitationEducationandAdvocacyforCitizenswithHandicapsDentonOfficeDisabilityAdvocacyandConsultationDenton_1208_19_0
e5b4ae3c-a0a4-4961-b8df-8d70abe9ab78,Government Services,Specialized Information and Referral,"REACH (REHABILITATION, EDUCATION, AND ADVOCACY FOR CITIZENS WITH HANDICAPS) | PLANO OFFICE | DISABILITY ADVOCACY AND CONSULTATION - PLANO","972-398-1111 
							Main Phone",reachftw@reachcils.org,720 East Park Boulevard,Plano,TX,75074,http://www.reachcils.org/,"Government Services,  Specialized Information and Referral","Provides information and referral, individual and systems advocacy, independent living skills training, adjustment to disability training, and assist organizations that are in the process of implementing the Americans With Disabilities Act (ADA).",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=REACHRehabilitationEducationandAdvocacyforCitizenswithHandicapsPlanoOfficeDisabilityAdvocacyandConsultationPlano_1208_19_0
8c5a4f0f-36b0-4326-b6ad-2f79907851d9,Government Services,Specialized Information and Referral,ONE TRIBE FOUNDATION | DALLAS OFFICE | W.A.T.C.H. (WE ARE THE CHILDREN OF HEROES),"833-432-5255 
							Main Phone",buck@1tribefoundation.org,13625 Neutron Rd,Dallas,TX,75244,http://www.1tribefoundation.org/programs/family-and-community/watch/,"Government Services,  Specialized Information and Referral","Provides support and resources, as well as outlets for connection to serve the children & families of America's fallen first responders and military who have died since 9/11/01.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=OneTribeFoundationDallasOfficeWATCHWeAreTheChildrenofHeroes_1208_19_0
