ID,Category,Subcategory,Organization Name,Phone,Email,Address,City,State,Zip,Website,Keywords,Description,Source
fd992e8a-2c22-4145-8e02-3e8a9c35c1ce,Financial Services,Gas Service Payment Assistance,AGING AND DISABILITY RESOURCE CENTER (ADRC) OF TARRANT COUNTY | AGING DISABILITY RESOURCE CENTER OF TARRANT COUNTY | UTILITY ASSISTANCE,"855-937-2372 
							Main line",tarrantcountyadrc@gmail.com,1300 Circle Dr,Fort Worth,TX,76119,http://www.unitedwaytarrant.org/aaatc/,"Financial Services, Gas Service Payment Assistance","Assists with electric, gas, and water bills for individuals age 60 and older in Tarrant County once every six months based on the service date.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=AgingandDisabilityResourceCenterADRCofTarrantCountyAgingDisabilityResourceCenterofTarrantCountyUtilityAssistance_1208_19_0
562ba3df-3c10-49df-9d99-d28528514291,Financial Services,Gas Service Payment Assistance,ARLINGTON URBAN MINISTRIES (AUM) | MAIN OFFICE | EMERGENCY ASSISTANCE,"817-861-8585 
							Main Phone",a_u_m@sbcglobal.net,701 Dugan Street,Arlington,TX,76010,http://arlingtonurbanministries.org/our-programs,"Financial Services, Gas Service Payment Assistance","Provides emergency assistance for utilities for Arlington residents facing a crisis. Can assist with antibiotics. Pays up to $125 on a utility bill.
**For bills greater than $100, the client must pay a portion of the bill and show proof of payment (receipt or confirmation number). Note: The agency does not assist with deposits, but may be able to assist with reconnection or late fees, depending on the Utility Company (Does not assist with TXU fees). Any person who connects with a shelter/partnering agency is entered into a shared information system that is managed by the Housing Related Coordinated Entry Lead Agency, and there are multiple access points. NOTE: This agency is an access point.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=ArlingtonUrbanMinistriesAUMMainOfficeEmergencyAssistance_1208_19_0
fc8078d7-6f04-46d6-be89-5ce6bf30b12b,Financial Services,Gas Service Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | ANDREW DOC SESSION CENTER | CEAP AND UTILITY SERVICES,"817-392-5795 
							Mail-In Applications",caponline@fortworthtexas.gov,201 South Sylvania Avenue,Fort Worth,TX,76111,http://www.fortworthtexas.gov/departments/neighborhoods/cap/apply,"Financial Services, Gas Service Payment Assistance","Provides utility assistance with electric, gas, and heating fuel through Comprehensive Energy Assistance Program (CEAP) funding and to customers of Atmos Energy, TXU, Reliant, and other pre-paid electricity companies.
Note: Applications online will start on February 5, 2024. The agency does not assist with deposit, reconnection, or late fees; Only usage. The agency assists with Reliant Customers, among other electric providers.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPAndrewDocSessionCenterCEAPandUtilityServices_1208_19_0
080564cc-32a3-4a9c-92b1-89732a83cec1,Financial Services,Gas Service Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | ANDREW DOC SESSION CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,201 South Sylvania Avenue,Fort Worth,TX,76111,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Gas Service Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPAndrewDocSessionCenterForwardHomeProgram_1208_19_0
e7ee2135-3efb-4b3f-affc-b05edf5bf4b4,Financial Services,Gas Service Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | COMO CENTER | CEAP AND UTILITY SERVICES,"817-392-5795 
							Mail-In Applications",caponline@fortworthtexas.gov,3551 New York Avenue,Fort Worth,TX,76110,http://www.fortworthtexas.gov/departments/neighborhoods/cap/apply,"Financial Services, Gas Service Payment Assistance","Provides utility assistance with electric, gas, and heating fuel through Comprehensive Energy Assistance Program (CEAP) funding and to customers of Atmos Energy, TXU, Reliant, and other pre-paid electricity companies.
Note: Applications online will start on February 5, 2024. The agency does not assist with deposit, reconnection, or late fees; Only usage. The agency assists with Reliant Customers, among other electric providers.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPComoCenterCEAPandUtilityServices_1208_19_0
6cae3a40-f287-4d55-8d67-fac8ecbb1422,Financial Services,Gas Service Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | COMO CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,3551 New York Avenue,Fort Worth,TX,76110,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Gas Service Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPComoCenterForwardHomeProgram_1208_19_0
99424bcb-32ea-4c9f-8edb-9d18d8e52553,Financial Services,Gas Service Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | MARTIN LUTHER KING CENTER | CEAP AND UTILITY SERVICES,"817-392-5795 
							Mail-In Applications",caponline@fortworthtexas.gov,3551 New York Avenue,Fort Worth,TX,76110,http://www.fortworthtexas.gov/departments/neighborhoods/cap/apply,"Financial Services, Gas Service Payment Assistance","Provides utility assistance with electric, gas, and heating fuel through Comprehensive Energy Assistance Program (CEAP) funding and to customers of Atmos Energy, TXU, Reliant, and other pre-paid electricity companies.
Note: Applications online will start on February 5, 2024. The agency does not assist with deposit, reconnection, or late fees; Only usage. The agency assists with Reliant Customers, among other electric providers.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPMartinLutherKingCenterCEAPandUtilityServices_1208_19_0
59a54c00-c6e9-43d9-93a7-9c032a6d0bd0,Financial Services,Gas Service Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | MARTIN LUTHER KING CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,3551 New York Avenue,Fort Worth,TX,76110,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Gas Service Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPMartinLutherKingCenterForwardHomeProgram_1208_19_0
735f0432-c89a-4fbe-9219-8e59bfc6e1ef,Financial Services,Gas Service Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | NORTHSIDE CENTER | CEAP AND UTILITY SERVICES,"817-392-5795 
							Mail-In Applications",caponline@fortworthtexas.gov,1100 Northwest 18th Street,Fort Worth,TX,76164,http://www.fortworthtexas.gov/departments/neighborhoods/cap/apply,"Financial Services, Gas Service Payment Assistance","Provides utility assistance with electric, gas, and heating fuel through Comprehensive Energy Assistance Program (CEAP) funding and to customers of Atmos Energy, TXU, Reliant, and other pre-paid electricity companies.
Note: Applications online will start on February 5, 2024. The agency does not assist with deposit, reconnection, or late fees; Only usage. The agency assists with Reliant Customers, among other electric providers.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPNorthsideCenterCEAPandUtilityServices_1208_19_0
88a923a1-0317-45c5-9bea-f8a8df0db9fc,Financial Services,Gas Service Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | NORTHSIDE CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,1100 Northwest 18th Street,Fort Worth,TX,76164,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Gas Service Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPNorthsideCenterForwardHomeProgram_1208_19_0
