ID,Category,Subcategory,Organization Name,Phone,Email,Address,City,State,Zip,Website,Keywords,Description,Source
1458eb57-d85c-400c-aa6a-0f39fba757fc,Financial Services,Rent Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | ANDREW DOC SESSION CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,201 South Sylvania Avenue,Fort Worth,TX,76111,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Rent Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPAndrewDocSessionCenterForwardHomeProgram_1208_19_0
f271cf71-c39c-410e-b7ad-7a0896a638ac,Financial Services,Rent Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | COMO CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,3551 New York Avenue,Fort Worth,TX,76110,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Rent Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPComoCenterForwardHomeProgram_1208_19_0
a921908c-74d7-4a87-8255-2755899ed8c8,Financial Services,Rent Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | MARTIN LUTHER KING CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,3551 New York Avenue,Fort Worth,TX,76110,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Rent Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPMartinLutherKingCenterForwardHomeProgram_1208_19_0
c8e19e31-15fc-4254-a43b-8bf1c98d40c7,Financial Services,Rent Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | NORTHSIDE CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,1100 Northwest 18th Street,Fort Worth,TX,76164,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Rent Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPNorthsideCenterForwardHomeProgram_1208_19_0
0d7d3c4e-b23f-4cdf-8975-46a53d5ee56b,Financial Services,Rent Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | NORTH TRIETHNIC CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,2950 Roosevelt Avenue,Fort Worth,TX,76106,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Rent Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPNorthTriEthnicCenterForwardHomeProgram_1208_19_0
7fedbd47-fe83-4413-ae2c-17911949b538,Financial Services,Rent Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | SOUTHSIDE CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,3551 New York Avenue,Fort Worth,TX,76110,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Rent Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPSouthsideCenterForwardHomeProgram_1208_19_0
1efdc5e8-e155-4791-bdf2-aa5a0b89d268,Financial Services,Rent Payment Assistance,COMMUNITY ACTION PARTNERS FORT WORTH NEIGHBORHOOD SERVICES (CAP) | WORTH HEIGHTS COMMUNITY CENTER | FORWARD HOME PROGRAM,"817-392-5720 
							Mail-In Applications",caponline@fortworthtexas.gov,3551 New York Avenue,Fort Worth,TX,76110,http://www.fortworthtexas.gov/departments/neighborhoods/cap/programs-for-veterans,"Financial Services, Rent Payment Assistance","Provides one-time payments for rent, mortgage, and utilities (water, electric, and gas).
Note: The agency assists with Reliant Customers, among other electric providers. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.
Note: The agency does not assist with deposit, reconnection, or late fees; Only usage.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityActionPartnersFortWorthNeighborhoodServicesCAPWorthHeightsCommunityCenterForwardHomeProgram_1208_19_0
ee4ba964-fa3b-40c4-b2c3-5bf0a7a35e36,Financial Services,Rent Payment Assistance,MISSION GRANBURY | RESOURCE CENTER | EMERGENCY ASSISTANCE NETWORK (EAN),"817-579-6866 
							Main Phone",,,,,,http://www.missiongranbury.org/food-pantry-emergency-assistance,"Financial Services, Rent Payment Assistance","Provides limited emergency financial assistance with rent, utilities, and medication. Other needs will be considered on a case by case basis. By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a gurantee of assistance.Does not provide financial assistance with utility reconnection, utility deposits, or rent deposits.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MissionGranburyResourceCenterEmergencyAssistanceNetworkEAN_1208_19_0
8ca5f747-1c22-42c3-a4be-bf19d5c51582,Financial Services,Rent Payment Assistance,H.O.P.E. (HELPING OTHER PEOPLE EFFECTIVELY) | MAIN OFFICE | MON - FRI FOOD PANTRY,"254-965-2700 
							Main Phone",hope9652700@gmail.com,1617 East Washington Street,Stephenville,TX,76401,http://www.hopestephenville.com/,"Financial Services, Rent Payment Assistance","Provides food, clothing and limited financial assistance (depending on availability of funds) for rent and utilities. Sponsors medical and dental clinics for qualified patients.By making this referral, we know you fit the basic eligibility for this service. However, the referral to this agency is not a guarantee of assistance.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=HOPEHelpingOtherPeopleEffectivelyMainOfficeMonFriFoodPantry_1208_19_0
982052b4-229a-4c3d-bf9f-5bef3915f970,Financial Services,Rent Payment Assistance,SOCIETY OF ST VINCENT DE PAUL (SVDP) - FORT WORTH DISTRICT COUNCIL | HOLY FAMILY CONFERENCE | BASIC NEEDS - HOLY FAMILY CONFERENCE,"817-727-0121 
							Holy Family Conference",societysvdpfw@gmail.com,6150 Pershing Avenue,Fort Worth,TX,76107,http://www.svdpfw.org/,"Financial Services, Rent Payment Assistance","Provides limited financial assistance for rent and utility bills based on available funding; will provide additional community resources if no funding is available. Funding availability varies as this comes from donations. NOTE: The agency will attempt to help anyone meeting their eligibility, but sometimes funding is not available at the time the help-seeker calls.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=SocietyofStVincentdePaulSVDPFortWorthDistrictCouncilHolyFamilyConferenceBasicNeedsHolyFamilyConference_1208_19_0
